job_id,decision_timestamp,action1,action2,window_start_time,window_duration_hours,carbon_intensity_min,carbon_intensity_max,carbon_intensity_avg,carbon_intensity_std,job_power,job_runtime,job_processors,job_carbon_consideration,queue_length_at_decision,running_jobs_count,emissions_if_immediate,worst_case_emissions,worst_case_intensity,error,carbon_intensity_hour_0,carbon_intensity_hour_1,carbon_intensity_hour_2,carbon_intensity_hour_3,carbon_intensity_hour_4,carbon_intensity_hour_5,carbon_intensity_hour_6,carbon_intensity_hour_7,carbon_intensity_hour_8,carbon_intensity_hour_9,carbon_intensity_hour_10,carbon_intensity_hour_11,carbon_intensity_hour_12,carbon_intensity_hour_13,carbon_intensity_hour_14,carbon_intensity_hour_15,carbon_intensity_hour_16,carbon_intensity_hour_17,carbon_intensity_hour_18,carbon_intensity_hour_19,carbon_intensity_hour_20,carbon_intensity_hour_21,carbon_intensity_hour_22,carbon_intensity_hour_23,last_time_hour_0,last_time_hour_1,last_time_hour_2,last_time_hour_3,last_time_hour_4,last_time_hour_5,last_time_hour_6,last_time_hour_7,last_time_hour_8,last_time_hour_9,last_time_hour_10,last_time_hour_11,last_time_hour_12,last_time_hour_13,last_time_hour_14,last_time_hour_15,last_time_hour_16,last_time_hour_17,last_time_hour_18,last_time_hour_19,last_time_hour_20,last_time_hour_21,last_time_hour_22,last_time_hour_23
1835,1776919,7,10,1776919,24,59.27,111.74,80.24624999999999,12.54465450982343,128000.0,17343,256,0.92604,30,1,53449.58791111111,299801.64254400006,486.1858500000001,,96.84,102.76,75.3,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,83.15,1481,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
1795,1798519,4,10,1798519,24,59.27,111.74,80.24625,12.54465450982343,32000.0,29452,64,0.696171,44,1,18387.875022222222,199754.77647683953,763.0182111111112,,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,75.3,86.01,80.97,80.51,1481,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
1976,1820119,16,10,1820119,24,59.27,111.74,80.24624999999999,12.54465450982343,128000.0,5931,256,0.419241,45,1,16678.934044444446,37595.074848,178.2771,,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,75.3,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,76.93,1481,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
2093,1849571,23,10,1849571,24,59.27,111.74,80.24624999999999,12.54465450982343,97000.0,36446,194,0.641694,26,1,81316.60134444445,920288.956267886,937.1413611111112,,95.42,83.53,67.74,83.15,96.84,102.76,75.3,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,829,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
2184,1871171,43,7,1871171,24,59.27,111.74,80.24624999999999,12.54465450982343,128000.0,19192,256,0.834651,44,1,52488.487466666666,356250.5133890371,522.0688666666667,,75.3,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,829,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
2108,1907617,19,10,1907617,24,59.27,111.74,80.24624999999999,12.54465450982343,6500.0,25839,13,0.764339,28,1,4021.5380472222228,31674.705133500007,678.9316000000001,,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,75.3,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,76.93,383,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
2074,1929217,17,10,1929217,24,59.27,111.74,80.24624999999999,12.54465450982343,70000.0,6130,140,0.370705,27,1,12434.23786111111,21926.70539197531,183.95744444444443,,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,75.3,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,383,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
2170,1950817,19,10,1950817,24,59.27,111.74,80.24624999999999,12.54465450982343,8000.0,38458,16,0.925585,21,2,6438.274377777778,84183.10676827162,985.0329722222224,,96.84,102.76,75.3,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,83.15,383,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
1874,1972417,5,10,1972417,24,59.27,111.74,80.24625,12.54465450982343,128000.0,13126,256,0.722883,26,1,30154.42417777778,174076.15897204942,372.9919222222223,,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,75.3,86.01,80.97,80.51,383,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
2217,2010875,13,10,2010875,24,59.27,111.74,80.24624999999999,12.54465450982343,128000.0,7508,256,0.711677,15,1,24985.3216,59472.75667911112,222.7852,,86.83,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,75.3,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,1525,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
1965,2032475,7,10,2032475,24,59.27,111.74,80.24624999999999,12.54465450982343,128000.0,15322,256,0.6735,15,1,48861.003377777786,233710.55337995064,428.9981277777778,,83.15,96.84,102.76,75.3,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,1525,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
1743,2054075,1,10,2054075,24,59.27,111.74,80.24624999999999,12.54465450982343,128000.0,11223,256,0.410377,30,1,27454.9408,128711.09022400003,322.55185000000006,,80.51,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,75.3,86.01,80.97,1525,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
2338,2075675,24,7,2075675,24,59.27,111.74,80.24625,12.54465450982343,128000.0,13311,256,0.391134,33,1,36394.470044444446,178850.35857599997,377.89545,,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,75.3,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,1525,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
2304,2086898,16,7,2086898,24,59.27,111.74,80.24625,12.54465450982343,64000.0,10021,128,0.715236,33,1,14355.331733333333,51732.39258488889,290.3849,,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,75.3,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,1102,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
2290,2100209,14,10,2100209,24,59.27,111.74,80.24624999999999,12.54465450982343,128000.0,13312,256,0.550099,37,1,44560.30186666667,178876.34035041975,377.92195555555554,,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,75.3,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,2191,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
2429,2121809,23,11,2121809,24,59.27,111.74,80.24624999999999,12.54465450982343,71000.0,12319,142,0.815216,40,1,21793.6417,85570.09442052778,352.2011,,96.84,102.76,75.3,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,83.15,2191,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
2017,2165009,6,10,2165009,24,59.27,111.74,80.24624999999999,12.54465450982343,128000.0,29422,256,0.416325,26,1,89549.48408888889,797477.0362125434,762.322127777778,,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,75.3,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,76.93,2191,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
2491,2186609,17,10,2186609,24,59.27,111.74,80.24624999999999,12.54465450982343,70000.0,10695,140,0.962772,28,1,20216.954138888887,64158.369187499986,308.5155,,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,75.3,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,2191,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
2620,2216031,111,10,2216031,24,59.27,111.74,80.24624999999999,12.54465450982343,32000.0,7752,64,0.897913,123,1,5661.5752,15803.661312,229.3488,,75.3,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,1569,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
2502,2237631,17,10,2237631,24,59.27,111.74,80.24625,12.54465450982343,64000.0,8109,128,0.676235,40,1,8969.675200000001,34447.334736,238.9521,,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,75.3,86.01,80.97,80.51,66.62,72.64,1569,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
2601,2259231,29,10,2259231,24,59.27,111.74,80.24625,12.54465450982343,64000.0,23370,128,0.384032,34,1,36878.97973333333,258055.17533333332,621.12125,,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,75.3,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,1569,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
2589,2280831,26,7,2280831,24,59.27,111.74,80.24624999999999,12.54465450982343,64000.0,18862,128,0.65002,31,1,29147.282844444446,175364.9469951605,522.9709611111111,,95.42,83.53,67.74,83.15,96.84,102.76,75.3,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,1569,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
2635,2283031,29,10,2283031,24,59.27,111.74,80.24625,12.54465450982343,64000.0,21171,128,0.762726,30,2,31968.33048888889,214288.33611066669,569.3504750000001,,83.53,67.74,83.15,96.84,102.76,75.3,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,95.42,2969,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
2608,2304631,27,10,2304631,24,59.27,111.74,80.24624999999999,12.54465450982343,100000.0,14334,200,0.600008,29,1,31043.480277777777,161261.73383888887,405.0106333333333,,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,75.3,2969,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
2071,2326231,7,10,2326231,24,59.27,111.74,80.24625,12.54465450982343,128000.0,7975,256,0.46949,27,1,18590.043022222224,66734.0911111111,235.3475,,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,75.3,86.01,80.97,80.51,66.62,72.64,59.27,2969,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
2504,2347831,14,10,2347831,24,59.27,111.74,80.24624999999999,12.54465450982343,32000.0,22243,64,0.577426,25,1,17696.532,117578.21977296297,594.6837083333334,,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,75.3,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,2969,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
2326,2369431,9,10,2369431,24,59.27,111.74,80.24625,12.54465450982343,64000.0,14677,128,0.677472,23,1,21922.393777777776,107876.88570404937,413.44108611111113,,83.53,67.74,83.15,96.84,102.76,75.3,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,95.42,2969,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
1946,2391031,5,10,2391031,24,59.27,111.74,80.24624999999999,12.54465450982343,128000.0,20212,256,0.420362,21,2,53565.59288888889,392697.3250512593,546.4383666666668,,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,75.3,2969,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
1693,2412631,0,0,2412631,24,59.27,111.74,80.24625,12.54465450982343,128000.0,12681,256,0.199058,20,1,30612.9216,162856.480816,361.19695,,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,75.3,86.01,80.97,80.51,66.62,72.64,59.27,2969,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
2531,2432843,10,10,2432843,24,59.27,111.74,80.24625,12.54465450982343,16500.0,25629,33,0.337755,19,1,10388.378916666667,79177.06078516669,674.0409333333334,,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,75.3,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,757,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
2587,2454443,14,10,2454443,24,59.27,111.74,80.24624999999999,12.54465450982343,16000.0,26637,32,0.530508,17,1,10091.024622222223,83904.1378716667,708.7296250000002,,95.42,83.53,67.74,83.15,96.84,102.76,75.3,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,757,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
2536,2476043,10,2,2476043,24,59.27,111.74,80.24624999999999,12.54465450982343,16000.0,42441,32,0.682552,16,2,13792.342133333334,199898.7746303333,1059.758825,,75.3,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,757,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
1801,2480072,1,2,2480072,24,59.27,111.74,80.24624999999999,12.54465450982343,16000.0,52176,32,0.531041,15,2,17292.38613333333,297398.8404053334,1282.4812000000002,,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,75.3,328,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
2480,2484000,6,10,2484000,24,59.27,111.74,80.24624999999999,12.54465450982343,64000.0,25475,128,0.350815,14,3,31179.528888888886,303641.3683950618,670.4544444444446,,80.51,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,75.3,86.01,80.97,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
2238,2505600,3,10,2505600,24,59.27,111.74,80.24625,12.54465450982343,128000.0,12693,256,0.3878,13,3,34547.084800000004,163154.1371217778,361.5150166666667,,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,75.3,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
2477,2536176,4,0,2536176,24,59.27,111.74,80.24625,12.54465450982343,128000.0,14871,256,0.20662,9,1,45466.16213333333,230303.07480711114,435.56411666666673,,111.74,95.42,83.53,67.74,83.15,96.84,102.76,75.3,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,1824,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
1765,2548869,0,0,2548869,24,59.27,111.74,80.24624999999999,12.54465450982343,2000.0,41310,4,0.246519,8,1,1792.2854499999999,23783.8366125,1036.33275,,83.15,96.84,102.76,75.3,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,3531,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
2619,2563740,6,0,2563740,24,59.27,111.74,80.24624999999999,12.54465450982343,41500.0,57968,83,0.054569,7,1,50825.54016111112,940754.0437136793,1407.8039555555558,,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,75.3,3060,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
2537,2563740,4,0,2563740,24,59.27,111.74,80.24624999999999,12.54465450982343,64000.0,35360,128,0.048409,6,2,44905.966222222225,567381.9850271606,902.5802222222223,,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,75.3,3060,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
2267,2563740,2,7,2563740,24,59.27,111.74,80.24624999999999,12.54465450982343,500.0,43514,1,0.815475,5,3,442.50933055555555,6581.083851162037,1088.9323833333333,,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,75.3,3060,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
1889,2565940,1,2,2565940,24,59.27,111.74,80.24624999999999,12.54465450982343,1000.0,53425,2,0.614625,4,4,1110.3041249999999,19440.77625578704,1310.0008333333335,,86.01,80.97,80.51,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,75.3,860,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
2547,2570400,2,3,2570400,24,59.27,111.74,80.24624999999999,12.54465450982343,500.0,55185,1,0.688592,3,5,592.7995416666665,10290.505670746528,1342.6047083333333,,80.51,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,75.3,86.01,80.97,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
1816,2574000,0,3,2574000,24,59.27,111.74,80.24625,12.54465450982343,500.0,43647,1,0.963914,2,6,443.98793750000004,6588.433771704862,1086.8266583333334,,66.62,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,75.3,86.01,80.97,80.51,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
2526,2577600,0,0,2577600,24,59.27,111.74,80.24624999999999,12.54465450982343,500.0,44885,1,0.21783,1,7,473.8102638888889,6947.905953115353,1114.5131527777776,,72.64,59.27,62.02,64.04,76.93,67.42,83.84,79.32,77.27,81.29,86.83,84.45,111.74,95.42,83.53,67.74,83.15,96.84,102.76,75.3,86.01,80.97,80.51,66.62,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
8064,6358282,0,6,6358282,24,92.98,151.42,110.11541666666669,15.159811448686364,1000.0,6,2,0.807558,1,0,0.15611666666666668,0.0004206111111111112,0.2523666666666667,,93.67,93.15,97.43,93.79,106.81,103.61,92.98,103.85,106.62,110.64,113.89,109.72,106.46,104.78,102.87,116.4,118.17,151.42,130.76,145.87,128.16,110.21,102.59,98.92,2918,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
8067,6359382,0,7,6359382,24,92.98,151.42,110.11541666666669,15.159811448686364,128000.0,4851,256,0.606763,1,1,16100.124800000001,34859.90261599999,202.10982499999997,,93.67,93.15,97.43,93.79,106.81,103.61,92.98,103.85,106.62,110.64,113.89,109.72,106.46,104.78,102.87,116.4,118.17,151.42,130.76,145.87,128.16,110.21,102.59,98.92,1818,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
8072,6361582,1,6,6361582,24,92.98,151.42,110.11541666666669,15.159811448686364,64000.0,15084,128,0.931483,3,1,26366.452622222223,155174.082368,578.6623,,93.15,97.43,93.79,106.81,103.61,92.98,103.85,106.62,110.64,113.89,109.72,106.46,104.78,102.87,116.4,118.17,151.42,130.76,145.87,128.16,110.21,102.59,98.92,93.67,3218,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
8070,6366433,0,0,6366433,24,92.98,151.42,110.11541666666669,15.159811448686364,8000.0,6848,16,0.081369,3,1,1480.249822222222,4307.044358320988,283.02715555555557,,97.43,93.79,106.81,103.61,92.98,103.85,106.62,110.64,113.89,109.72,106.46,104.78,102.87,116.4,118.17,151.42,130.76,145.87,128.16,110.21,102.59,98.92,93.67,93.15,1967,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
8081,6366433,1,2,6366433,24,92.98,151.42,110.11541666666669,15.159811448686364,4000.0,26,8,0.520054,2,2,2.8146444444444447,0.03159256790123456,1.0935888888888887,,97.43,93.79,106.81,103.61,92.98,103.85,106.62,110.64,113.89,109.72,106.46,104.78,102.87,116.4,118.17,151.42,130.76,145.87,128.16,110.21,102.59,98.92,93.67,93.15,1967,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
8083,6370044,1,2,6370044,24,92.98,151.42,110.11541666666669,15.159811448686364,4000.0,21937,8,0.856803,5,3,2502.847866666667,19534.688135003085,801.4413694444444,,93.79,106.81,103.61,92.98,103.85,106.62,110.64,113.89,109.72,106.46,104.78,102.87,116.4,118.17,151.42,130.76,145.87,128.16,110.21,102.59,98.92,93.67,93.15,97.43,1956,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
8077,6373281,0,6,6373281,24,92.98,151.42,110.11541666666669,15.159811448686364,4000.0,6398,8,0.734278,6,2,739.1397888888889,1882.386898604938,264.7934055555555,,106.81,103.61,92.98,103.85,106.62,110.64,113.89,109.72,106.46,104.78,102.87,116.4,118.17,151.42,130.76,145.87,128.16,110.21,102.59,98.92,93.67,93.15,97.43,93.79,2319,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
8097,6374381,2,10,6374381,24,92.98,151.42,110.11541666666669,15.159811448686364,16000.0,7258,32,0.753253,5,3,3244.3360444444447,9657.871857580245,299.39668888888883,,106.81,103.61,92.98,103.85,106.62,110.64,113.89,109.72,106.46,104.78,102.87,116.4,118.17,151.42,130.76,145.87,128.16,110.21,102.59,98.92,93.67,93.15,97.43,93.79,1219,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
8105,6395981,0,10,6395981,24,92.98,151.42,110.11541666666666,15.159811448686364,128000.0,18812,256,0.766309,2,1,72401.24835555555,468634.28797629615,700.6346666666665,,113.89,109.72,106.46,104.78,102.87,116.4,118.17,151.42,130.76,145.87,128.16,110.21,102.59,98.92,93.67,93.15,97.43,93.79,106.81,103.61,92.98,103.85,106.62,110.64,1219,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600,3600
